hour,day_of_week,solar_irradiance,cloud_cover,wind_speed,temperature,humidity,num_ev_charging,solar_output_kWh,wind_output_kWh,base_load_kWh,ev_energy_consumption_kWh,total_supply_kWh,total_demand_kWh
8,3,392.58775036111126,66.68666361205591,2.259873479833774,38.09528174894638,30.795572237024476,32,52.539551965315404,8.412104751638683,715.0407000396324,134.28340290519776,60.95165671695409,849.3241029448302
7,1,342.02266424798165,89.98795205711521,13.179463892595107,36.21798322319036,86.55671489470862,6,15.359401962592248,1758.5396815093393,656.3441785764669,51.07003483143917,1773.8990834719316,707.4142134079061
1,4,832.2391067084416,28.515902951006733,0.6100802755517237,27.154111643709925,78.96917010517468,20,321.43303470323724,0.22082353999647705,600.3475169905863,220.7316021161452,321.65385824323374,821.0791191067315
12,4,274.79781076790056,90.06167321019494,12.110057560797122,30.424457021681462,39.257590617293204,4,12.158858276903628,1567.8968799340958,559.3377789244429,43.5472033638621,1580.0557382109994,602.884982288305
6,2,733.1530231065854,13.08635259433787,10.206324396384721,22.241150259518122,48.08343642480483,70,333.08236775602734,777.1693833309054,560.9663172161607,336.44160077840195,1110.2517510869327,897.4079179945627
8,3,94.05982022858872,65.95303190299806,13.570914111344191,34.8207688025106,85.7944926369243,11,11.584963647567491,1678.8430922672287,755.8271280031026,56.97796854621406,1690.4280559147962,812.8050965493167
21,6,951.3963724844156,54.76306513801775,13.461947253711703,30.082936172235996,37.5311135687504,58,232.66742879159938,2067.319797753589,665.1827778055787,459.8801408254854,2299.987226545188,1125.0629186310641
21,2,622.3166372485518,49.46359404155894,0.797311281556195,32.370642636397875,57.27730785022509,57,121.8693382078032,0.4374313168295033,648.4750853103066,395.67873318312917,122.3067695246327,1044.1538184934357
10,5,706.7185770445601,31.09120288621783,9.141696107635081,24.372745950224946,21.54558488387832,36,265.89090614614116,606.1769216906775,588.4337109310825,346.48546831723866,872.0678278368187,934.9191792483211
13,6,298.03933209445097,50.37327453082342,1.8700718275230266,25.76095016278701,63.38143854469646,44,56.96132153509118,4.480552418587694,604.9573583367093,350.2192320745952,61.44187395367887,955.1765904113045
3,2,412.0965687081146,16.177335638470325,1.177029176160821,20.19205207411142,85.10515187220764,79,151.6001079034666,0.9970175893668966,636.3609600010359,328.71468893038445,152.5971254928335,965.0756489314203
12,0,223.77838627097623,36.93209442116756,6.724157187460958,38.70131357302179,81.93203693880156,24,58.107416630328316,214.72411076219868,707.3339353422652,150.63632222965109,272.831527392527,857.9702575719164
1,4,932.536085802224,9.86809174838774,1.4639630977311096,38.66392550966436,55.137845443927326,26,367.0066902104351,2.456286611060256,645.8271309419507,291.5103091038934,369.4629768214954,937.3374400458441
22,6,488.1044471013777,57.184659978631956,10.918535746688892,35.443781180997604,65.47493805940161,50,83.61536387985248,1191.2330627932279,713.9596484692131,404.60353074972824,1274.8484266730804,1118.5631792189413
4,2,630.44811565799,9.576788619962695,14.534110657613995,38.3888779799796,59.88587358092998,41,309.58497727019613,2890.589482327283,712.2988975225849,425.72719055863615,3200.174459597479,1138.0260880812211
10,0,734.2720305307155,16.03446439051657,8.543744366746392,31.633201314509467,24.688197090792286,70,253.48546285759406,477.20484169308384,680.0021303165222,505.28581559507927,730.6903045506779,1185.2879459116016
5,3,371.10609109953896,8.54668014874813,3.527533043425299,20.86629673257687,31.11064408137221,41,163.1289371523856,40.315180773205796,581.8059538536043,386.0440764935664,203.4441179255914,967.8500303471707
17,2,720.1016545391412,38.13106399520779,12.648095872880932,34.005263054812275,87.46721203388319,59,168.17883113192036,2017.9907723418037,778.0460413412513,315.7695185358448,2186.1696034737242,1093.8155598770961
20,5,675.9924897563402,84.19584544183485,12.79655062395039,23.13190523104256,37.91780878101713,71,55.00688481087773,1857.924707822174,571.3822805041189,702.3508957819163,1912.9315926330517,1273.7331762860351
9,5,705.6593338739465,90.68963916338278,10.991789585465915,26.012042232460352,46.91144512674796,78,30.12329315144806,1183.8512777751066,571.2136416041249,802.826572964093,1213.9745709265546,1374.0402145682178
3,5,489.2299002046129,7.188945460001339,9.226982772200262,21.858754096384242,55.626101556815506,57,247.86615003380135,757.1337927590024,469.29264539549905,269.10395815687116,1004.9999427928037,738.3966035523702
8,6,382.9373822916171,63.4550140861627,13.01688682127586,25.590547943031744,88.53924905753391,79,60.831099236237584,1621.6642361329702,626.0893509894933,431.8523896096815,1682.4953353692079,1057.9417405991749
5,4,222.08218820898983,68.43854245920734,2.449375229963386,31.982934141417374,68.29954543608436,71,27.27221260819931,8.882791143912982,607.9172608279948,546.9211073988376,36.15500375211229,1154.8383682268325
1,2,824.626352800893,53.37699424320241,13.974001895160672,17.765264032625744,64.07189484112557,21,161.16943706685484,2714.527221034734,552.0167688897895,191.08937171648208,2875.6966581015886,743.1061406062717
16,3,608.3500465316787,66.6984861469546,14.208047238158525,17.630173224825413,56.70799807086016,57,100.7667605245674,2283.591329255114,518.5479879120657,518.6960485661285,2384.3580897796814,1037.2440364781942
4,2,444.352196097495,23.369071544309527,13.079885609957,32.09425030220355,69.047209021619,10,164.0655569747076,2045.9112943244097,724.5163614490484,93.45623844605676,2209.9768512991172,817.9725998951052
5,4,943.9959067106114,48.964421181901606,3.759930520672006,34.489529169365184,66.48111233698427,5,243.61829502039993,49.167658618361536,605.8979525201837,48.576609879987984,292.78595363876144,654.4745624001716
11,0,47.83881250703881,39.08758490358285,12.872675794659438,28.786667117809124,83.19886245826874,21,10.627103190273022,1619.0195285356706,677.1116517111534,168.9687951371068,1629.6466317259435,846.0804468482602
22,4,850.1719452050476,8.970795143963105,7.464573177565376,19.541025351686635,57.928471375523586,77,360.69669831829384,339.60652990757956,610.5421434917552,662.1109813788415,700.3032282258735,1272.6531248705967
20,5,997.5825929459724,62.555643972248895,8.923953561012379,25.76892120902471,49.505181173334286,11,200.3785873070399,579.8879437878594,645.6162306121123,44.739739775130175,780.2665310948993,690.3559703872425
9,6,886.9421108828674,49.52151926715462,12.609009337562178,33.95438805960036,76.50134196447098,26,166.3620753669311,1379.386195877169,623.3126260819639,138.65294671118514,1545.7482712441001,761.965572793149
21,0,810.4365856156253,27.51740269025832,0.4437426681785628,32.1433275388125,75.98483342807728,0,216.68190745882882,0.05653731161700456,705.1917347631975,0.0,216.73844477044582,705.1917347631975
20,6,374.30599340632466,47.368526040337144,5.444138882634686,17.74663694548425,31.88855066084612,63,97.18557424255286,131.89781067566605,555.42909584521,627.7789012674594,229.0833849182189,1183.2079971126695
5,5,231.3141822622935,77.5298018397503,12.235400658666984,39.228679523956124,36.57543984995189,73,21.468296560038805,1187.047196472776,630.6965862470352,764.412141613665,1208.515493032815,1395.1087278607001
7,1,734.8505204996011,80.16577628080638,12.209321757025846,20.584097022158414,87.10467829097941,79,70.21099742968842,1343.9625835672598,619.3791577374856,776.6924133949088,1414.1735809969482,1396.0715711323944
1,4,304.57536628856843,64.9526128749369,12.730318903243992,20.509737614511366,51.087667686766935,38,49.00448886276362,1391.4156246111315,521.0351248143378,299.86642787870375,1440.420113473895,820.9015526930416
11,4,176.03968215497068,46.77478334001638,2.5382385020923692,26.496431193636397,56.376248757183276,59,51.272522366725084,14.435874526340111,677.122677063825,368.76300258372135,65.7083968930652,1045.8856796475463
12,3,786.5258871035912,57.5749639203848,10.5882992734194,23.18107822500121,41.71120872058668,69,176.12212295575657,1126.3021699552817,579.5849387704217,521.4833204533139,1302.4242929110383,1101.0682592237356
20,2,312.5436522367222,38.50153713556171,2.1975501075812787,39.59964971610985,53.67497160281474,53,93.33975141166123,8.82072022366606,790.6015202934319,215.94103679018318,102.16047163532728,1006.5425570836151
6,0,914.4417294873384,12.655634299423824,11.77647013426538,16.9122443313533,72.03496250369591,24,321.35026722319043,1247.8839229174164,475.531568953867,210.80821557347048,1569.2341901406069,686.3397845273375
9,6,840.6326448191253,38.562059738609186,3.6768900668176125,22.660979773081937,53.76415682245727,19,207.81698832308396,49.64303341887352,581.5983909025192,87.33416942471415,257.46002174195746,668.9325603272333
12,0,847.6403295092551,53.03327560696343,11.067265913804189,24.568054010682403,42.03492759710657,35,209.58393542904517,824.8404505405261,601.5898757868871,180.7092265646394,1034.4243859695714,782.2991023515265
16,3,771.5697260558262,59.883401465058405,6.825024277919588,27.336474843048514,26.720070307606356,22,144.570470057069,229.45167428608312,613.4662273547681,198.17188519959828,374.02214434315215,811.6381125543663
20,3,880.8814237747366,93.58009760546209,14.793951968291585,15.410160718173719,84.97830643763137,79,28.720154336768655,2303.6089341797147,489.5764198374035,324.4363609225136,2332.3290885164834,814.0127807599171
13,6,805.7468921781201,77.73334450306162,8.698407461239213,17.059053295207015,81.0160475961327,0,78.93679663039039,488.65780983072784,391.5254467690886,0.0,567.5946064611182,391.5254467690886
1,2,602.5113635747286,15.199256144467732,9.488690463304293,21.445241068245288,75.39554603448056,26,189.3597088728249,591.3906586891171,506.9479962319962,236.7830581626182,780.7503675619421,743.7310543946144
21,6,295.82271858186317,17.418220665292804,5.522452707769311,28.850052042139904,68.58496746897956,51,101.75825452763928,118.85550272133779,683.1733784901671,525.6162055148866,220.61375724897707,1208.7895840050537
10,6,888.2091932141491,10.049475923975404,11.017802367711496,34.194289254836804,56.08569191154084,1,305.38208032473693,940.3380765804064,614.9632735934739,4.544244223708179,1245.7201569051433,619.5075178171821
0,5,840.6036227731919,73.81817272209177,7.423284616572525,32.16238372037373,82.81777502857153,20,111.44388185784622,328.1888639693226,585.9954396910757,80.46906614344296,439.63274582716883,666.4645058345187
18,2,472.87932221054507,70.6122278491857,0.2709995264379622,29.175622818065264,75.41910589579349,8,68.10889200936192,0.015054620458734335,584.0117789861756,81.07890521151086,68.12394662982067,665.0906841976864
20,4,39.07868600195519,98.63629016968811,9.128723968134677,24.93082099319148,77.12075892771239,47,0.1959453597411418,650.9653445159412,623.7773541726984,297.0602585788837,651.1612898756823,920.8376127515821
3,5,638.5437274019134,52.20234176643487,12.456893856440422,36.76736255640384,41.66853310996265,38,144.75360880670777,1557.5257873893377,646.702966678438,421.7103873431685,1702.2793961960454,1068.4133540216064
18,1,50.59685367658173,82.6414928848882,3.55202655090676,26.49431358145651,49.64207913816788,41,4.609482139934517,30.177382108620275,679.3642562071147,224.66969887292265,34.78686424855479,904.0339550800375
20,2,926.2799618484072,57.643985864278754,3.315956326277769,22.48132014022325,69.4761584886281,70,192.0374670966536,33.690451657880544,625.3897680823766,607.8832229952966,225.72791875453413,1233.2729910776732
10,3,961.6312566253071,87.4086712527437,9.133292746789056,30.733377871301432,45.97436122454276,44,54.75605965543399,601.0242884835537,655.6059837195062,214.5122018526601,655.7803481389877,870.1181855721663
7,5,189.49014589960422,72.10210393027515,12.26968914638241,32.30287491465772,54.578225729283666,1,21.799570804803864,1221.502464458179,668.4036092278329,7.221521187235266,1243.3020352629828,675.6251304150682
10,2,676.3893780549099,64.28840149912529,3.7443050676536376,24.961756121471385,65.25590773935863,75,127.39785863521551,35.00079937774496,560.3231418240058,829.2386369813581,162.39865801296048,1389.561778805364
3,0,92.26900456276277,56.51226709830504,13.983939768645586,15.703582026147863,50.64308811089967,76,17.437062613689697,2512.485985525078,463.01107006556737,673.8752851135469,2529.9230481387676,1136.8863551791142
16,6,729.5169285731221,72.29705244429748,13.910810350223235,17.353287505917763,75.5127725014023,66,105.30880593245958,2372.086021369945,570.1757821494504,628.1177948847051,2477.3948273024043,1198.2935770341555
6,1,347.2876661526746,41.965384267101044,3.008050078619,36.139972297341544,28.139518721916048,42,102.10373536115986,21.84541966008176,728.3623917397408,243.9260310157943,123.94915502124162,972.2884227555351
7,4,681.0501117304452,9.657658070566411,3.9567661808522354,16.413698029632698,70.2639556847412,17,315.78789100394073,44.752623415569296,543.3250890028039,193.4941251700522,360.54051441951003,736.8192141728562
2,6,372.87650920217783,3.9986128797840803,10.508982164222422,29.800491676053305,30.164704242789455,38,196.15121214686818,910.1514900907828,601.0282055454268,341.5386618657381,1106.302702237651,942.5668674111648
21,0,145.56750983323573,47.90237316091739,14.27599663536639,19.592734636234795,85.64877584499682,5,37.89977889543707,2486.4449752203473,550.7251182377004,24.235419368792925,2524.3447541157843,574.9605376064933
1,0,406.10998050255785,59.92915822201413,10.64824033164472,20.723157281104427,41.98263764864711,41,58.063998490419216,1149.0515217088732,496.5793603487135,169.10113729040074,1207.1155201992924,665.6804976391143
22,1,112.67352663479002,7.884903057062543,6.67350074730807,21.833348993404528,75.68026527276298,51,40.590634924901835,244.40851392087885,625.0715636172455,210.49638673765614,284.99914884578067,835.5679503549017
14,4,576.8832749769458,28.690354891210223,2.5350201963975465,15.95728465492551,56.499188467607325,26,146.87636547103688,11.577825298345825,433.3500616025161,114.65205278089755,158.4541907693827,548.0021143834136
23,3,40.951532149479775,32.20322059754871,6.915147732594317,19.43088185350731,26.37609466115119,78,10.771882200648209,204.0596301919847,471.6873029629991,880.8482980574871,214.8315123926329,1352.5356010204862
21,5,527.3196795998597,56.27955352082512,9.101516879558316,31.26249961284851,60.78107980737697,14,83.5242144576339,505.2823291902859,583.1438247553486,96.13841772301717,588.8065436479199,679.2822424783658
21,4,886.3686470955408,27.848245604278908,4.964278784349755,27.467928405200126,83.85244158177989,18,287.9955676230193,105.22109490403244,542.7903379255563,114.94548396652705,393.21666252705177,657.7358218920833
4,2,837.8732701193627,9.564859955600669,7.653867318001347,34.933227143473395,31.006408310653274,61,269.48070212712554,297.8003288389321,733.4703848586771,447.2743129924418,567.2810309660576,1180.7446978511189
23,0,882.7816996264968,16.48567409465501,1.953211924930589,16.53105266378734,42.49148645525822,63,327.718926250731,5.906236569664919,580.1857153347484,458.4240764194665,333.62516282039593,1038.6097917542147
0,2,922.0488021271073,17.39478016041932,6.782821567688796,37.22245740629077,50.741106967041816,50,403.50346617481773,274.47798300559333,631.0652695808795,295.3973102758307,677.9814491804111,926.4625798567102
3,3,104.52788787569422,84.26949442227615,1.36163728394331,39.90996329748682,39.25371443384576,46,8.216699758096196,1.825983046199775,710.4226888764462,217.7927075272619,10.042682804295971,928.215396403708
14,2,128.74720287571307,28.431968697829145,0.7363312492348589,15.393499306219574,86.06456323154528,56,49.645210304272645,0.34638608777916774,582.5020605791526,272.6647134961798,49.99159639205181,855.1667740753323
19,4,557.0068063131285,71.46917339147569,12.858598733989908,39.191001638498335,46.42501853659259,19,62.82520582338274,1769.8156940719982,763.2279526875441,167.07668213052872,1832.640899895381,930.3046348180728
18,2,893.9726684244292,56.78387463393057,3.0762237621911237,20.8965678242755,66.0643440939975,19,176.25509813868337,22.577608033160466,669.2160424771658,136.31892784924435,198.83270617184382,805.5349703264102
2,3,974.3494565240308,97.7038753616442,8.627329936919,32.313578455150925,35.67417350590461,63,9.255766891344035,615.7461727363234,639.6802300621815,706.8375155097739,625.0019396276674,1346.5177455719554
19,3,46.26191733999996,27.282266888020224,2.2347413761498864,22.312086077623157,35.379415623715374,37,15.096696734760851,9.785747799017155,559.326622111843,285.2660663043516,24.882444533778006,844.5926884161946
10,3,355.7740842006601,15.837302052920021,3.9379135636393703,28.04532196868801,32.309453492275736,37,138.1611130268558,45.44758945517204,573.757985217272,297.0335064099672,183.60870248202784,870.7914916272391
16,4,212.89425465999346,5.203783769456038,5.420091296542266,27.760462745904142,50.43685844687063,64,72.09608013237032,146.76149679092714,632.9081742241123,731.2614304236828,218.85757692329747,1364.169604647795
12,3,755.965848931248,24.095966228128052,2.1551465453215535,24.027636986226803,57.30007416030378,75,227.60187467795183,8.961285791583968,632.3716304974548,600.9844436941172,236.5631604695358,1233.3560741915721
10,0,640.193868537032,68.40708864153926,0.6894344551666548,32.93866920720834,20.752371602610722,4,99.29844642506382,0.3003956705659806,670.9086493619932,32.06342328173794,99.59884209562979,702.9720726437312
1,6,119.88803148384541,8.525822463686062,13.157397030270165,29.990912046582856,78.30463993291802,63,55.336183039021435,1950.6424431019914,605.7994334353101,435.03414206782367,2005.978626141013,1040.8335755031337
8,3,483.5220673649715,24.470184514965855,0.17749253819658195,27.70692509857939,55.89277247717692,26,169.41427046033866,0.0042035161820713225,671.9057454764891,251.76566695974992,169.41847397652072,923.671412436239
1,2,685.4405223712914,85.5308368184012,0.9198147425260172,39.57098279795642,31.004694639150244,19,40.08415729381277,0.5754386000949432,731.938989507593,135.6186055590522,40.659595893907714,867.5575950666451
20,5,779.0053939240377,58.295294936452024,12.076082412421538,38.50023315468316,24.710531875209213,59,140.02956534715383,1517.4500750420523,731.3974560442525,513.6880644287484,1657.479640389206,1245.085520473001
8,2,20.052709784008528,6.952154025319546,4.230125051595841,38.88589614484154,24.42395079905296,39,6.88889785015235,49.37952919916268,681.4764579985448,295.5873472431605,56.26842704931504,977.0638052417053
8,5,890.4695739838899,4.768314424976328,10.842304516720459,37.0330989950822,38.03504408009703,78,458.46422866117535,1182.760316407891,687.847965336809,641.9367932427131,1641.2245450690664,1329.784758579522
7,2,569.2813829505244,6.112287532576688,2.1933862382687064,21.378883468859495,54.95045035796852,5,279.928905977594,7.894503549929594,577.6835762437962,53.08109196646825,287.8234095275236,630.7646682102645
16,4,811.9091149599047,94.18750501472528,3.5592262289507905,23.749400774454525,80.21676752020988,72,17.13644531523328,38.42219874796809,560.6289075449116,526.3102202933947,55.55864406320137,1086.9391278383064
0,2,807.9380300142834,84.98714285610546,8.591647748954902,20.776365488637698,83.20757988236325,35,46.49198693818544,507.12621363003234,481.4729071532021,204.42178568550437,553.6182005682177,685.8946928387064
10,4,189.85266027096915,84.49400420187747,14.829537577339252,39.65442218057116,78.26295439855826,73,13.724805965647732,2634.2037323297077,705.2829930780647,625.0671284616334,2647.9285382953553,1330.3501215396982
7,4,110.1721202536331,92.42167622435458,1.1016670523883476,18.81654674408728,42.999442768450656,64,3.3103410283680574,1.1969399145153623,531.1344845532873,736.0045150933149,4.50728094288342,1267.1389996466023
9,3,721.2872689738267,50.52553902509103,6.008318969727483,24.16279388897264,41.45904261942695,10,191.58728223279954,184.50963440356537,646.8132024332137,95.45696166632143,376.0969166363649,742.2701640995351
6,0,156.42691882161907,24.7344671143344,0.6462145500888722,19.976110617983913,89.12208416084984,48,58.99941904109812,0.18893173434093444,489.5833139180418,310.41148565124286,59.188350775439055,799.9947995692846
2,5,849.9374914047237,40.134800423851814,2.9883966398396233,20.58634530460633,67.68964409912212,27,205.8969326999739,16.805125944799258,549.4807721034352,316.0066676745664,222.70205864477316,865.4874397780017
2,3,726.1894838621051,71.88640728838108,13.612065402577569,21.177197120080287,41.34663588802792,21,71.70441415745721,2360.9748989210702,532.1040577818972,141.57643939595772,2432.6793130785272,673.6804971778549
17,3,841.8253643652625,87.60328715212651,1.4469015568465449,30.991766888998853,43.03561066273625,46,53.21138937731214,2.889655285457937,652.668566634467,545.8374807653724,56.10104466277007,1198.5060473998394
4,6,299.0126796093461,43.50909266995243,12.852838820634505,16.901234254788196,50.42511075174879,79,73.44726211216431,1413.6440522804573,579.3825919228854,437.3375085108849,1487.0913143926216,1016.7201004337703
11,4,316.598060410569,53.53809553820612,2.6670485716512187,29.3132468405946,63.52646884773862,65,70.3825505225594,13.731116431087706,639.473767744993,779.8177578570769,84.11366695364711,1419.29152560207
11,4,671.2215563463176,93.17829932762533,12.926772698065559,35.48215590710258,82.85854119801752,24,18.654096194711602,1540.0026299614333,650.2294321367132,110.57388478245122,1558.656726156145,760.8033169191644
18,5,31.44595505894754,10.749863710942908,8.070329447035128,34.16309441511077,33.881498378748645,66,10.624908753845451,512.4709384131879,733.4614522055491,640.5906575511441,523.0958471670334,1374.0521097566932
5,2,726.4967463374227,86.2299216974124,13.173100113402652,18.779292457058137,25.90823783791238,31,48.52523213243806,1558.8044728702719,565.6994628623321,307.6295133393614,1607.32970500271,873.3289762016934
1,2,835.7830708546012,15.930748225193591,2.275554669772806,37.86829336947013,48.402648676796275,16,309.20570611697804,7.85484020929202,647.7619402887585,150.98555993149355,317.06054632627007,798.747500220252
11,3,415.163586604104,48.386135029062025,11.43054826961739,34.25225953511935,37.18188378274036,39,85.0772160563622,1004.7210007471214,626.5881829801572,398.61331150563643,1089.7982168034837,1025.2014944857935
18,1,764.8788300884687,21.842312866305956,10.21047894120865,15.132562773321151,60.32228714073724,29,225.6891840472531,949.4622833035473,540.6664525717084,225.4652424622375,1175.1514673508004,766.1316950339459
4,1,174.61091698226195,60.29476306906042,8.144000810894438,33.43434083848965,68.9450386003195,58,32.314280111183606,515.9544321219197,657.4254662030339,257.10887121122107,548.2687122331033,914.534337414255
11,2,322.2603938194847,55.857342170826605,12.158810166164596,33.435541965549966,41.75151676022009,27,70.4315262387074,1361.344755929366,651.7436559780481,185.27471123064942,1431.7762821680735,837.0183672086976
16,1,974.3049631104774,38.000736424075185,9.724140366405596,27.42040201349962,67.9815902203392,46,245.71872540425127,601.7528546744545,676.3170509809732,420.37173496965465,847.4715800787058,1096.6887859506278
16,6,986.3281735601263,86.33035148451243,13.155703869116243,16.149560400159306,44.02030784004646,22,67.01315802344179,1899.5847750434796,500.69341227982466,201.73948032495542,1966.5979330669213,702.4328926047801
9,2,512.605053021588,65.98133202880598,5.715932201783491,29.497648457058737,64.44776977663835,56,67.42011532660014,127.73231671118725,652.449166726181,311.4468368763674,195.15243203778738,963.8960036025485
22,4,934.2697914638769,72.12051249619437,8.848847674107226,34.14366900085773,64.314256472318,0,108.79377237015763,433.5098298861326,754.1520175655049,0.0,542.3036022562902,754.1520175655049
16,3,522.7306780568546,15.065973820766853,13.059012638635675,21.771851383025016,39.47117923951507,28,221.53367689079138,2125.7078198324416,562.6857737405569,221.0203828856683,2347.241496723233,783.7061566262253
14,0,291.58812816115733,88.31656779756176,3.2222109615620194,31.676705456294684,64.50059261971424,49,16.421513480432214,31.72666209955397,580.780906043837,481.61532490319,48.14817557998619,1062.396230947027
11,3,266.8992880987718,16.704016362001838,7.286120349252814,23.848154876109547,46.666856700655906,63,89.83910265557223,383.07507453953974,568.4953436322177,681.8102439132379,472.91417719511196,1250.3055875454556
15,2,929.5057053681488,22.27849642099602,14.411127325930034,29.346370822555777,43.55184610524657,74,270.4957290086238,2363.208563220849,652.6351057738967,347.19903004022626,2633.704292229473,999.834135814123
23,6,172.44638897385911,12.805513849688044,7.104027022420267,24.61414373579062,40.25014229465448,36,53.90460259118379,257.27437649011193,662.662561046442,410.5785357135972,311.1789790812957,1073.2410967600392
18,2,579.6324582018182,44.035920796881555,3.7924416779331045,22.594036650444476,44.19516820940023,60,167.89667414543922,49.522345422302834,565.8940987933848,685.3111980220681,217.41901956774205,1251.205296815453
7,3,555.5250680627196,88.77092317523098,5.266143581148573,36.397861885801106,75.07214244428036,6,22.77059385823557,98.16920777838594,769.1199620630546,24.380819620702685,120.93980163662151,793.5007816837573
20,6,739.621684652995,25.244751960985955,13.276261790601698,33.84595647963442,37.162516992076206,63,206.21682403682337,1631.7648370555487,636.1666012736914,507.23042614035234,1837.9816610923722,1143.3970274140438
16,6,499.24290752477475,37.37534204229532,14.323245581513255,23.636228349328725,67.73911836024169,17,124.29121305402347,2063.6228001544173,602.112520048588,147.8516199096207,2187.914013208441,749.9641399582086
22,6,272.28566070813423,84.6066420075422,14.251614640292088,25.865791040380223,83.043440948663,28,18.40581894423551,2838.606901385419,616.0297828465077,236.03180812365076,2857.0127203296543,852.0615909701585
4,5,169.39649963157854,61.78152797588892,10.484135879528568,32.29258544688365,44.530025872419344,59,32.88554602413274,1027.8465659382368,709.2523592132519,526.6442223533074,1060.7321119623696,1235.8965815665592
21,2,620.8188035058918,75.16163936462769,7.644028332369187,35.276969514762726,22.06584451464303,53,61.6027779633948,291.8755930369295,643.1786024976772,425.42094350988634,353.4783710003243,1068.5995460075635
15,1,718.990756853233,21.400004943611485,2.7403340236101275,32.108531570617814,21.722422038749308,71,259.22454926208354,13.111254757015221,688.1303482516769,450.8823270194719,272.33580401909876,1139.0126752711487
5,1,569.5212786820326,71.64898633325755,1.848315181056968,28.523289517065958,29.765202184521304,20,59.43117030262805,5.91733357042613,605.7191822183316,95.3127017857144,65.34850387305417,701.031884004046
7,2,738.3512771211947,22.761057864177246,0.8964991146201934,38.85964579828179,27.70313901690659,20,252.58478481544495,0.6635393090279743,782.5481549204056,113.34070569418459,253.24832412447293,895.8888606145903
17,2,141.52120244996013,98.7313982210661,0.26572364263453885,34.35359049353909,72.36596749100033,57,0.6921536676954028,0.01629331005246458,655.8971737868355,565.5563318873178,0.7084469777478674,1221.4535056741533
11,5,882.4701949431355,55.98861561267373,13.17175083158523,17.889796509782215,40.639550183516086,48,152.34039832308403,1550.3941906196349,551.6974904002897,284.56839115467875,1702.7345889427188,836.2658815549685
14,1,582.395508408503,69.5639258043137,12.136294737050166,28.95347746980048,65.67568415204789,35,75.04509422379432,1415.9428139727122,600.8626779085012,372.31889397576435,1490.9879081965066,973.1815718842655
8,2,126.84392689259715,11.840158414150281,8.517320707507062,25.23891603489129,22.97188050077546,16,56.16649470552282,519.6987421443933,601.6130422980498,115.64651097657925,575.8652368499162,717.2595532746291
12,2,461.92520420573504,25.065598004156953,14.98084881806571,34.87339091976985,40.701819325469984,79,172.65413621921414,3270.8255677031616,671.2390990050438,577.9487402956148,3443.479703922376,1249.1878393006587
14,5,844.7917378659114,13.974065956435433,14.295781083024616,16.1165758464358,36.39023642740963,52,314.6744849214101,1950.9684376868763,505.71384363133814,569.2954763316835,2265.6429226082864,1075.0093199630217
9,5,897.5621934531601,39.017071527172305,9.826634560720596,25.2680892490607,39.3816357246654,14,204.56706037053323,764.9723686223653,505.97821452686713,80.00034876695622,969.5394289928985,585.9785632938233
15,3,264.6495049987615,28.41358642053985,6.968618505603802,22.956907883587146,33.35024383936596,78,76.94416011888511,224.3982816307651,605.2684538483986,430.3224037006949,301.3424417496502,1035.5908575490935
6,5,711.2658247104531,73.29222596305692,2.282560741696944,18.529649614492957,63.254121477162386,39,85.68695133337464,9.246760801749804,480.06608536760336,463.44679852468346,94.93371213512444,943.5128838922868
16,0,99.98524748377669,10.870897962815118,7.733907078815286,24.470102882989302,66.38710087596668,50,46.68627552355887,314.5866164734884,551.9803432695685,416.2417761032276,361.2728919970473,968.2221193727961
22,1,33.545871412157815,75.20593684503683,2.366155093282909,31.820006954611976,30.39258433382822,64,4.521753783879429,12.379328005345153,610.392309341363,353.5466004775199,16.901081789224584,963.9389098188828
20,3,560.3989538199428,4.570482463858749,5.9767695636928355,24.04194712581316,71.88021892303304,12,255.35721484248387,149.85504952223238,558.855303004364,63.9172636843044,405.21226436471625,622.7725666886685
21,0,694.8275793281259,20.201783732239242,14.139721626491264,29.50016438380913,37.50318333810402,37,232.9493323711485,2167.8458892223057,680.0230689390955,403.05283092049774,2400.7952215934542,1083.0758998595934
6,2,795.786731176502,79.1964991964603,5.129684840034561,29.82029489848273,39.80457517496958,73,80.90347640638231,103.00589396239977,650.685452068233,642.3100448082834,183.90937036878208,1292.9954968765164
13,2,340.2162384553347,74.27766411078949,2.291809104652007,29.67777817645083,78.01658371905357,25,36.513852245155896,11.393684551184554,672.9669968124127,123.0076508563532,47.90753679634045,795.9746476687659
14,3,6.525410428886991,47.632611391886336,8.73594906354322,28.238297098605138,83.08161406898344,75,1.623487418621197,602.1091842919324,585.9305337094298,832.1448531337561,603.7326717105535,1418.075386843186
20,5,479.5192371113538,4.998271507755181,9.03546261191208,17.9247058920597,77.73294194278964,14,181.65269588118477,459.5791050071119,560.9875261793098,105.71736063622953,641.2318008882967,666.7048868155393
6,6,15.85354537356698,60.989374166929935,2.9070636370187373,20.461398185883148,30.34339742456504,4,2.494840459892025,15.399862467242471,518.460324687763,47.65943270817253,17.894702927134496,566.1197573959355
8,6,91.98451067079993,40.67241039740984,2.9487988137294034,35.001676906274724,89.94873445675638,1,19.92131261862153,21.037922231741657,723.9779281316967,6.254082621487101,40.95923485036319,730.2320107531838
